129601_sheep,1.0000000250793148,1.0004884008974073,0.9999999968376841
19403_cow,5.054470677808413,5.054548129343621,5.054470696793765
625445_crocodile,2.3579478223673305,2.3579480820577814,2.3579487218403856
688926_elephant,1.2100000125497312,1.2099999148635265,1.210000223929306
688947_spider,0.03815200989241324,0.03815200886066072,0.03815200658834575
703464_elephant,5.559918137975503,5.559918069012306,5.559920499105488
736684_elephant,1.4641003135025148,1.4641002972361883,1.4641002933331417
839104_rat,0.20383205742836055,0.2042291031220742,0.20383208329135688
885557_horse,0.2058909890139405,0.20589103329315447,0.20589104608178602
885577_spider,0.018247990930543665,0.01824798983345489,0.018247988341068482
889242_mesh,6.05475225792916,6.0547515185620435,6.054752081997196
915131_object001,0.4735138113653434,0.47351382327227287,0.4735138094753222
9v_battery,0.9999998969526204,1.0014431490388622,1.000000000815517
achelata,0.41350489538612045,0.4135049929340542,0.41350511088214964
animal_dog_rtsit_1282,0.3138104871043375,0.3138104598737857,0.31381051477913935
axe_lowpoly,0.22648019392779495,0.2264801701691091,0.22648021420909029
b01_digital_thermometer,0.25400000468753364,0.2540002787986285,0.25400001130743
b01_shark,0.38742001296244605,0.3874199956611755,0.38741996811332946
b01_traffic_light,2.5400002762491396,2.539999813020632,2.53999998523803
b01_trumpet,0.34500003986119343,0.34500009114245783,0.34499999670431053
b03_05,0.8099998746980139,0.8099999181354977,0.8099998214365153
b03_adirondack_chair,2.1435889454356882,2.143589560118747,2.1435891066742827
b03_animal_dog_rtstand_1228,0.4735137944984322,0.4735138423845798,0.4735138403137251
b03_banana_01_high,0.3138105053146744,0.31381045392065926,0.3138104599691043
b03_base,0.3874203583123816,0.38742038022099745,0.38742026920643524
b03_boat_fishing_02_null_11,4.594973920713245,4.594974247289651,4.59497418674348
b03_boss-extru,0.47829680388578927,0.47829671723712835,0.47829669100412975
b03_box004,20.48669162359646,20.486687858392738,20.48668969530506
b03_box01,0.37971073003887174,0.3797106861201706,0.379710701780126
b03_brush_circle,0.4782968217482156,0.47829683568268627,0.47829686330304483
b03_bus-sum_wom_rtsit_716,10.834711026051355,10.834711466787015,10.834709610351606
b03_caiman,1.5944050826980245,1.5944048674973357,1.5944053687469157
b03_can-opened,0.0886293366619089,0.08862932337747664,0.08862932824422284
b03_cat_mesh,5.054471100820092,5.054469932846129,5.0544710810654285
b03_cocacola_can_cage,1.1000000360373943,1.1000000169806867,1.099999995101697
b03_cockroach_mesh,0.34867841664976,0.34867839512449,0.3486784510638687
b03_cooking_pot_01,0.5845849867005016,0.5845849624594545,0.5845848614958694
b03_cow,0.9605959532324452,0.9605963161459217,0.9605960537227926
b03_crab_main_exp1,0.03815201758970093,0.03815201130740742,0.03815201490565303
b03_crocodile_01,0.9999999698936236,1.0034733548874641,0.9999999273247029
b03_cylinder004,0.8099997830605785,0.809999927501505,0.8099999712877192
b03_default,6.054751913447791,6.05475398643077,6.0547520391018335
b03_dove_polysurface1,1.4349639914088754,1.4349633799648527,1.4349641348160878
b03_elpheyel,0.22876778130998193,0.22876785200439026,0.2287677918177829
b03_giraffe_mesh,781.8504183817292,781.8504413776736,781.8503087897454
